carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price
64823,2020-09-06,20,323,11375,5.82,3,7,1,1,5,2015-09-01,2016-03-18,779412,3,2016,1.6,31,1,25.4,14.98
65090,2021-03-03,8,400,11421,3.95,3,1,1,1,5,2017-01-01,2017-07-07,779412,3,2017,3,13,1,71.88,43.3
48710,2020-08-07,11,15,8964,7.18,2,1,1,1,5,2016-05-01,2016-08-16,779412,2,2016,2.5,2,1,46.85,26.7
12394,2021-05-10,18,175,3190,12.81,5,5,2,0,5,2011-08-01,2011-10-19,779412,2,2011,2.5,13,1,44.96,16.98
23658,2020-08-06,66,312,1195,3.73,2,14,1,0,5,2018-04-01,2018-06-08,779416,2,2017,2,13,1,29.38,16.5
34693,2021-06-24,45,873,6763,6.17,2,1,1,1,5,2017-12-01,2018-06-20,779415,3,2018,3.5,36,2,100.2,73
29147,2021-06-04,8,39,434,12.76,2,19,2,1,5,2013-03-01,2013-06-19,779412,2,2012,1.8,3,1,27.18,7.8
69466,2021-06-19,7,86,1278,1.79,4,18,1,1,5,2018-07-01,2018-09-20,779415,2,2016,1.6,11,1,12.29,8.9
5082,2021-05-06,33,119,1955,8.52,1,7,2,0,5,2016-02-01,2016-04-19,779414,2,2014,1.6,6,1,11.39,3.48
2820,2021-06-19,5,67,1564,13.03,6,15,2,1,5,2011-05-01,2011-05-25,779416,2,2011,2,3,1,18.49,4.1
53376,2020-10-07,18,33,9691,6.52,6,1,1,1,5,2016-10-01,2016-12-16,779412,2,2017,2,13,1,32.59,21.5
27686,2020-08-15,12,129,499,7.93,2,7,1,1,5,2016-06-01,2016-11-15,779415,2,2016,1.8,11,1,13.48,8.78
28893,2020-12-08,4,440,1191,9.96,1,7,2,1,4,2012-05-01,2012-08-23,779411,3,2011,1.6,3,1,28.9,10.88
66715,2020-10-14,7,166,11635,8.36,1,5,2,1,5,2011-11-01,2011-12-07,779415,2,2011,2,11,1,19.98,7.38
67908,2021-06-28,3,137,11812,3.18,5,17,2,0,5,2013-03-01,2013-04-25,779416,2,2013,1.8,17,1,10.98,3.9
71311,2021-01-24,28,410,1024,10.04,2,1,2,1,7,2010-11-01,2011-01-25,779419,3,2011,2,17,1,14.88,3.8
11449,2021-05-11,8,11,3015,5.22,2,4,1,1,5,2015-12-01,2016-04-18,779412,2,2015,1.4,16,1,20.88,9.98
43860,2021-03-14,12,224,1006,3.02,1,6,1,1,7,2018-11-01,2019-04-16,779415,2,2016,2.4,11,1,30.98,26.2
68154,2021-04-18,33,774,11834,3.14,3,1,2,1,4,2014-03-01,2015-03-17,779414,3,2013,1.6,17,1,21.68,11
27339,2020-04-05,8,628,5615,10.52,1,3,2,1,4,2012-07-01,2014-08-13,779412,3,2012,1.4,31,1,34.98,12.88
71613,2021-05-18,71,695,12358,6.11,1,20,1,0,5,2018-03-01,2018-03-27,779413,1,2017,2,3,1,17.58,11.9799
30644,2020-04-14,11,186,1299,9.02,1,1,2,0,5,2014-09-01,2015-01-09,779412,2,2014,1.4,31,1,25.48,11.3
16481,2021-02-02,18,510,3806,8.1,2,1,1,1,5,2016-05-01,2016-08-30,779412,3,2017,3,13,1,135.8,58.8
63641,2021-03-05,20,95,11176,12.56,5,1,2,2,5,2013-09-01,2014-03-04,779412,2,2014,1.8,15,1,51.8,18
32052,2020-07-10,8,298,6375,8.83,4,1,2,0,4,2009-02-01,2009-05-07,779412,3,2008,1.8,3,1,22.73,6.12
63705,2020-08-25,38,117,11180,4.62,1,1,1,0,5,2016-01-01,2016-02-19,779421,3,2016,1.8,31,1,21.98,11.2
33209,2020-06-12,17,147,6578,3.57,3,8,2,2,5,2012-08-01,2012-11-12,779413,1,2012,1.5,32,1,9.29,2.98
47406,2021-06-30,41,106,8750,5.41,7,1,1,1,2,2014-04-01,2014-07-15,779412,3,2012,1,1,1,11.5,4.6
73952,2020-11-19,12,21,22,3.23,1,1,2,1,5,2017-03-01,2017-04-24,779415,2,2016,1.5,11,1,8.58,7.25
22058,2021-05-09,7,619,4802,3.1,2,14,1,0,7,2016-11-01,2017-10-13,779415,2,2016,1.6,11,1,12.38,8.88
62439,2020-11-01,18,243,10992,13,1,3,2,1,5,2014-05-01,2016-01-11,779412,3,2014,3,13,1,83.8,42.2
51841,2021-03-26,8,11,9459,7.42,2,4,1,1,5,2017-11-01,2018-02-26,779412,2,2016,1.8,7,1,22.29,13.8
58868,2021-07-23,12,53,1035,22.63,2,9,3,1,5,2007-06-01,2007-07-18,779415,2,2007,2.4,22,1,23.98,4.8
50443,2021-07-09,109,887,9235,2.49,1,4,1,0,5,2016-07-01,2016-12-02,779417,3,2017,3,13,1,151.99,70.83
28990,2020-07-15,66,256,5912,7.9,1,7,1,1,5,2016-03-01,2016-04-21,779416,2,2016,2,3,1,36.99,17.88
33955,2021-05-19,20,179,6690,15.82,2,3,1,1,5,2013-11-01,2014-03-21,779412,3,2014,3,15,1,124.8,53.5
40017,2020-12-29,18,136,173,9.75,6,19,1,0,5,2014-11-01,2015-01-23,779412,2,2014,2,13,1,31.9,12.98
46109,2021-01-19,8,8,8,22.87,1,3,2,2,5,2012-11-01,2012-12-18,779412,2,2010,1.6,6,1,7.58,1.48
48016,2021-07-06,7,86,1208,7.47,1,7,2,0,5,2013-11-01,2014-02-08,779415,2,2011,1.6,11,1,12.53,6.5
55315,2021-04-30,11,445,10013,15.73,2,7,2,0,5,2011-08-01,2011-11-28,779412,3,2012,3,13,3,104.58,23.98
52967,2020-05-08,8,39,9617,12.29,1,1,1,1,5,2016-05-01,2016-06-24,779412,2,2016,1.8,3,1,21.18,10.3
2305,2021-06-15,3,261,1477,5.39,1,3,1,1,5,2017-08-01,2018-06-29,779416,3,2017,1.5,3,1,22.98,11.98
72904,2020-08-06,3,137,229,17.45,5,14,2,1,5,2009-12-01,2010-02-03,779416,2,2009,1.8,17,1,13.49,2.2
5231,2021-01-21,8,208,1980,8.23,2,1,2,0,5,2011-12-01,2012-01-31,779412,2,2012,2,32,1,23.58,9.5
2767,2020-11-05,45,530,1567,4.52,5,1,1,1,5,2018-06-01,2018-08-15,,,2017,1.8,25,2,21.5,18.6
33084,2021-01-25,33,162,6563,15.63,5,17,3,0,5,2008-09-01,2009-02-25,779414,2,2007,2,17,1,16.58,1.9
28303,2020-11-26,13,377,5775,13.06,4,19,2,0,5,2009-12-01,2009-12-18,779416,2,2009,1.4,6,1,7.49,1.49
9525,2021-04-18,48,742,2714,9.38,1,17,2,0,5,2014-05-01,2014-10-11,779414,2,2014,1.6,3,1,21.99,7.8
7593,2020-09-08,3,137,2383,8.56,1,17,2,0,5,2013-11-01,2013-12-03,779416,2,2013,1.8,17,1,12.38,4.12
51293,2020-08-31,12,275,1094,11.14,2,1,1,1,7,2016-08-01,2016-10-25,779415,2,2015,2.4,11,1,26.68,19.8
49188,2021-04-02,38,278,8996,4.76,5,5,1,0,5,2017-09-01,2017-11-30,779421,2,2018,1.4,16,1,16.49,9.88
69881,2021-05-09,6,6,6,3.16,6,6,1,0,5,2018-01-01,2018-03-28,779413,1,2016,1.3,2,1,9.49,6.2
7374,2020-04-01,20,684,2336,6.25,1,17,2,0,4,2014-06-01,2015-04-01,779412,3,2014,6.2,15,1,119.8,55.8
62237,2020-08-26,13,222,10966,10.17,1,1,1,1,5,2017-10-01,2017-12-07,,,2018,1.5,3,1,8.89,5.2
21632,2020-10-04,5,159,1344,9.61,1,7,2,0,5,2012-06-01,2012-08-01,779416,2,2012,1.6,3,1,15.27,3.78
50925,2020-09-04,5,73,9330,5.69,1,1,2,0,5,2015-02-01,2015-03-11,779416,2,2014,2,3,1,29.99,12.98
18387,2020-11-09,20,127,4137,4.65,1,1,2,0,5,2015-08-01,2015-10-23,779412,2,2015,1.6,15,1,32.58,19.98
58840,2021-06-13,52,355,10460,11.24,2,17,1,0,5,2016-11-01,2016-12-19,779413,1,2016,1.5,6,1,7.98,2.8
65072,2021-07-08,18,45,11415,2.22,1,17,4,1,5,2019-10-01,2020-01-19,779412,3,2020,2,13,1,47.89,39.2
33333,2021-07-30,8,219,1017,4.17,2,3,4,0,5,2019-05-01,2019-09-30,779412,2,2019,1.5,3,1,13.99,9.3
67351,2021-06-04,11,205,11743,9.93,1,19,2,0,5,2014-05-01,2014-08-26,779412,2,2015,2,7,1,35.68,12.9
68104,2021-07-09,6,91,112,6.12,3,24,2,0,5,2016-10-01,2016-11-08,779413,1,2017,1.8,12,1,8.58,4.38
64739,2020-10-07,89,465,11361,6.89,8,1,2,1,5,2014-04-01,2014-09-19,779414,3,2014,2,5,1,22.08,8.68
8915,2020-10-04,2,187,2615,2.34,6,1,1,1,5,2017-08-01,2017-11-17,779415,2,2016,2.5,3,1,23.98,17.7
54014,2021-04-05,8,135,9792,8.69,5,1,2,0,5,2010-10-01,2010-11-03,779412,2,2009,1.4,3,1,10.28,2.3
39300,2020-07-27,3,137,1078,10.48,5,18,2,0,5,2013-11-01,2014-01-11,779416,2,2012,1.6,32,1,13.09,4.3
23371,2021-01-11,18,289,704,8.32,4,1,2,1,5,2013-02-01,2013-11-05,779412,2,2013,2,13,1,55.8,17.8
12851,2021-06-29,11,359,3277,4.82,2,1,1,1,5,2016-10-01,2017-03-14,779412,3,2016,3,13,1,92.68,53.8
19359,2021-07-26,20,127,1015,14.63,4,5,1,1,5,2012-12-01,2013-04-07,779412,2,2013,1.8,15,1,38.8,9.68
69734,2020-01-11,2,2,12032,8.29,4,15,2,0,5,2011-08-01,2011-09-15,779415,2,2011,1.8,11,1,14.78,5.9
27690,2020-02-21,12,129,499,5.3,2,5,1,1,5,2016-09-01,2016-10-12,779415,2,2016,1.8,11,1,13.48,8.5
45275,2020-10-22,8,11,8434,1.66,2,17,4,0,5,2020-01-01,2020-04-07,,,2020,2,31,1,23.79,19
39404,2020-11-19,20,127,160,1.98,1,1,4,1,5,2018-03-01,2019-07-19,,,2019,1.6,19,1,31.58,26
5055,2021-02-02,11,186,1945,5.29,8,1,1,1,5,2018-06-01,2018-08-08,779412,2,2018,1.4,16,1,19.05,12.5
14000,2020-09-05,54,583,3444,7.14,1,1,1,0,5,2015-01-01,2015-03-18,779415,2,2014,2.4,5,1,24.98,11.8
22081,2021-07-27,2,187,1005,11.21,7,1,2,1,5,2013-09-01,2013-10-11,779415,2,2013,2.5,3,1,25.28,12.9
24124,2021-07-24,12,92,304,3.88,5,1,2,0,5,2008-09-01,2008-10-27,779415,2,2008,2,22,1,19.98,6.5
8172,2021-05-27,16,443,2490,10.03,1,5,2,0,5,2013-06-01,2013-09-13,779415,2,2013,1.6,17,1,12.98,5.68
69062,2020-06-27,11,15,844,5.17,1,18,2,1,5,2014-02-01,2014-05-23,779412,2,2014,2,2,1,40.98,18.85
30061,2021-06-30,8,135,790,0.66,1,1,1,0,5,2017-08-01,2017-11-30,779412,2,2016,1.4,9,1,8.79,6.98
57042,2020-08-09,12,53,10236,6.84,1,1,1,1,5,2015-02-01,2015-04-22,,,2013,2.4,22,1,22.98,14.98
22377,2020-04-29,18,136,4847,12.23,1,17,2,0,5,2013-04-01,2013-10-21,779412,2,2013,2,3,1,28.5,11
14928,2021-04-19,34,403,3576,9.04,1,17,2,0,5,2014-05-01,2014-06-16,779413,1,2014,1.5,6,1,5.98,2.1
66230,2020-11-19,44,249,11583,5.08,1,1,1,0,5,2016-12-01,2017-01-10,779416,3,2016,2,19,1,21.98,11.88
73033,2021-06-06,12,275,777,4.67,1,1,1,0,7,2018-09-01,2018-10-19,779415,2,2018,2.4,11,1,26.68,25.5
68589,2020-09-20,3,261,11906,7.29,1,1,1,1,5,2017-10-01,2018-01-23,,,2018,1.5,3,1,20.98,14.58
5385,2020-10-13,32,139,1989,8.42,4,12,2,2,5,2011-07-01,2011-08-13,779415,2,2011,1.5,6,1,6.98,2.5
72394,2021-03-12,3,3,12462,8.82,1,8,1,0,7,2016-01-01,2016-03-17,779416,2,2016,2,3,1,31.98,17.38
30551,2021-04-10,12,129,6106,2.31,3,5,4,1,5,2019-08-01,2019-09-16,779415,2,2019,1,11,1,11.98,9.39
7516,2021-04-21,33,120,149,4.53,1,7,2,1,5,2017-03-01,2017-07-19,779414,2,2016,1.6,3,1,16.17,7.88
9017,2020-11-23,27,379,881,5.47,5,4,2,1,5,2016-04-01,2016-07-25,779411,3,2016,3,13,1,109.8,59.8
8840,2021-04-12,8,208,2604,5.07,2,1,1,0,5,2014-11-01,2015-09-23,779412,2,2015,1.6,3,1,14.49,8.2
3669,2021-03-12,89,465,1705,6.87,1,1,2,3,5,2013-09-01,2014-01-16,779414,3,2014,2,5,1,18.98,7.58
47805,2021-04-25,11,205,8823,4.74,7,4,1,2,5,2016-04-01,2016-12-02,779412,2,2016,2,7,1,32.08,17.8
58488,2020-09-27,7,86,10384,0.14,1,5,4,0,5,2019-01-01,2019-04-26,,,2019,1.6,11,1,12.29,9.88
43325,2020-10-07,22,178,8147,3.1,4,17,2,0,5,2013-02-01,2013-03-05,779413,1,2013,1.5,1,1,8.97,2.98
5628,2020-09-13,8,11,1016,10.42,5,19,1,0,5,2015-02-01,2015-07-03,779412,2,2014,1.8,31,1,23.98,10.58
20381,2020-10-21,16,290,4495,11.02,4,3,2,0,5,2011-11-01,2012-05-24,779415,2,2011,2,21,1,18.98,5.5
13422,2020-09-17,7,57,3352,12.08,2,1,2,1,5,2011-11-01,2011-12-19,779415,2,2012,2.5,5,1,26.98,8.2
67793,2020-11-20,18,33,11786,4.83,4,1,2,1,5,2012-01-01,2012-03-22,779412,2,2012,2,3,1,35.1,10.8
60855,2020-09-29,8,39,10764,4.5,1,7,1,1,5,2016-03-01,2016-04-11,779412,2,2015,1.8,3,1,21.18,11.98
2680,2021-05-04,5,148,1531,2.44,1,1,2,0,5,2014-09-01,2014-09-25,779416,2,2014,1.4,3,1,17.69,6.2
41535,2021-05-21,2,427,1119,15.09,1,1,1,0,5,2013-07-01,2013-10-18,779415,3,2014,2.7,4,1,45.1,27.8
8851,2021-06-19,13,310,2607,6.99,2,1,1,1,7,2015-06-01,2016-01-05,779416,2,2015,2.4,3,1,18.69,8.68
13724,2020-07-31,20,127,3416,8.08,5,1,2,1,5,2009-12-01,2009-12-18,779412,2,2010,1.8,21,1,39.5,8.2
36129,2021-06-04,5,148,409,5.57,1,1,1,1,5,2016-01-01,2016-03-16,779416,2,2015,1.4,3,1,16.89,7.2
3465,2020-12-26,11,205,1663,5.66,1,1,1,1,5,2015-11-01,2015-12-23,779412,2,2015,1.4,32,1,28.98,15.2
15334,2020-05-20,12,99,754,2.73,6,7,1,1,5,2018-01-01,2018-02-08,779415,2,2017,1.8,11,1,14.98,12.88
49759,2021-07-03,8,208,9114,4.48,7,1,1,1,5,2016-11-01,2017-03-24,779412,2,2016,1.4,6,1,14.09,8.5
49549,2020-06-28,109,921,9077,6.97,3,13,1,0,5,2016-10-01,2017-05-08,779417,3,2016,3,13,1,98.58,60.8
29506,2020-10-29,5,31,5957,7.62,6,1,1,0,7,2018-03-01,2018-05-22,779416,2,2017,2.5,3,1,26.99,19
61110,2020-09-11,12,53,10789,7.87,1,5,2,1,5,2012-04-01,2012-05-03,779415,2,2012,2,22,1,19.38,9.88
34103,2020-06-24,23,1042,6713,7.82,2,19,2,0,5,2013-12-01,2015-05-04,779419,3,2011,2.4,3,1,26.08,9.6
52981,2020-05-08,8,39,9617,8.68,1,3,1,1,5,2016-09-01,2016-10-17,779412,2,2016,1.8,3,1,21.18,11.9
8297,2021-03-22,55,577,2512,10.81,7,7,2,1,5,2011-01-01,2011-03-08,779415,3,2010,3.5,15,1,81.6,18.3
54668,2021-07-08,15,941,9918,2.75,7,14,1,0,5,2018-03-01,2019-08-14,779413,1,2017,1.5,3,1,8.28,4.95
25675,2021-05-21,42,396,947,6.66,2,6,1,2,5,2014-04-01,2015-01-12,779412,3,2014,2,7,1,55.8,37.8
3336,2021-06-06,8,208,1279,3.05,6,1,1,0,5,2016-09-01,2016-11-09,779412,2,2016,1.6,3,1,14.49,8.98
6341,2021-02-01,27,481,2156,6.28,7,1,1,1,5,2015-04-01,2015-06-18,779411,2,2015,2,19,1,46.8,20.3
50742,2021-03-23,18,136,9293,2.76,1,13,1,0,5,2019-06-01,2019-07-01,779412,2,2019,1.5,3,1,27.68,19.5
56045,2020-11-10,18,289,10097,11.54,6,19,2,1,5,2013-01-01,2013-05-21,779412,2,2013,2,13,1,49.9,16.98
51849,2020-12-20,8,11,9459,6.09,2,13,1,0,5,2016-10-01,2017-01-18,779412,2,2016,1.8,31,1,22.29,14.28
73444,2021-01-08,20,209,846,4.48,1,1,1,1,5,2017-03-01,2017-04-27,779412,2,2016,1.6,31,1,28.98,18.2
68175,2021-03-16,55,730,11838,15.94,2,19,2,1,5,2011-10-01,2012-05-31,779415,3,2010,2.5,15,1,39.8,9.88
58176,2021-01-21,5,31,34,6.87,6,6,2,1,7,2015-09-01,2016-01-19,779416,2,2014,2.4,3,1,20.9,10.2
19143,2020-01-10,45,131,4283,22.93,2,15,3,1,5,2008-09-01,2008-11-12,779415,3,2006,3.5,3,1,48.9,10.6
28256,2020-04-26,8,219,828,4.89,2,1,2,1,5,2013-05-01,2013-07-22,779412,2,2013,1.6,3,1,13.79,5.97
6797,2020-09-24,23,156,2219,7.44,6,23,1,1,5,2013-10-01,2013-10-16,779419,2,2013,1.4,4,1,8.19,3.98
46901,2020-09-28,38,581,8689,0.29,1,3,4,0,5,2020-01-01,2020-07-10,,,2019,2,31,1,17.79,14.98
54597,2020-12-06,23,56,9907,18.17,1,11,1,0,5,2017-11-01,2017-12-25,779419,2,2017,1.6,31,1,15.98,8.87
26243,2021-03-15,12,275,5427,14.72,2,1,2,0,7,2011-11-01,2012-01-12,779415,2,2011,2.4,22,1,25.68,10.2
65537,2020-01-12,28,78,1022,2.48,1,15,1,0,5,2017-05-01,2017-10-13,779419,2,2016,1.6,3,1,11.88,7.7
25505,2020-10-22,23,198,5305,6.93,1,7,2,0,5,2014-01-01,2014-04-30,779419,2,2013,2,3,1,18.99,7.6
62516,2021-03-12,18,33,11018,15.25,1,1,2,1,5,2007-09-01,2008-03-10,779412,2,2007,2,3,1,39.1,4.5
47425,2020-07-16,20,211,8760,5.94,5,1,1,1,5,2013-12-01,2016-06-03,779412,3,2013,3.5,15,1,91.8,45.8
36137,2020-05-23,11,861,6992,8.95,1,13,1,0,4,2014-03-01,2015-03-13,779412,3,2014,3,31,1,82.8,31.8
30875,2021-03-21,5,296,6163,7.82,1,1,1,0,5,2017-08-01,2017-11-20,779416,2,2017,1.5,16,1,17.29,8.28
19015,2020-08-26,11,15,4252,6.5,5,1,1,3,5,2016-11-01,2017-07-28,779412,2,2017,2.5,2,1,47.65,26.2
74012,2021-07-18,12,21,22,9.71,3,19,1,0,5,2017-02-01,2017-03-09,779415,2,2016,1.5,11,1,8.58,6.78
43024,2020-07-09,15,65,8086,8.11,2,19,2,0,5,2014-04-01,2015-01-08,779413,1,2014,2,6,1,13.98,3.5
42957,2020-12-01,8,208,989,3.35,1,7,1,1,5,2014-10-01,2014-12-04,779412,2,2014,1.6,3,1,14.49,7.68
30325,2020-08-18,17,213,6078,16.21,2,17,3,0,5,2006-04-01,2006-05-18,779413,1,2005,1.6,6,1,7.38,0.48
8743,2020-07-26,3,261,440,7.57,1,22,2,2,5,2014-08-01,2014-09-23,779416,3,2013,1.6,3,1,21.78,8.8
42967,2020-10-08,11,205,8074,5.02,6,1,1,1,5,2016-03-01,2016-03-25,779412,2,2016,2,31,1,28.61,15.98
29758,2021-05-06,11,238,5991,7.75,2,1,2,0,5,2012-02-01,2012-03-31,779412,2,2012,2,13,1,56.77,16.6
67717,2021-03-29,20,255,11771,9.71,2,13,2,0,7,2015-11-01,2016-03-07,779412,3,2014,3,15,1,59.8,31
3956,2021-05-23,20,27,1165,10.44,5,1,2,1,5,2012-11-01,2012-12-18,779412,3,2013,3,15,1,48.5,14.5
53383,2021-06-25,18,33,9691,6.17,1,8,1,0,5,2017-01-01,2017-04-06,779412,2,2017,2,13,1,32.59,22.88
9592,2021-01-11,66,312,612,2.54,1,1,1,0,5,2019-01-01,2019-06-17,779416,2,2017,2,13,1,27.38,17.6
30486,2020-11-19,20,179,6097,14.05,2,9,1,3,5,2014-07-01,2015-05-15,779412,3,2014,3,15,1,110.8,58
13440,2020-07-26,22,178,3355,7.32,1,29,2,0,5,2011-07-01,2011-07-22,779413,1,2011,1.5,1,1,8.97,2.18
45753,2020-10-19,57,226,8520,8.39,7,1,2,0,5,2014-01-01,2014-03-05,779413,1,2013,1.6,6,1,8.69,3
26858,2021-02-22,36,818,5519,7.82,1,5,2,0,5,2012-02-01,2012-05-10,779413,1,2011,1.3,6,1,5.59,1.1
14806,2021-06-11,11,15,674,6.76,2,1,2,0,5,2013-05-01,2013-08-19,779412,2,2012,2.5,2,1,47.26,21.88
7534,2021-05-08,18,25,2348,3,1,1,1,0,5,2018-07-01,2018-11-08,779412,3,2019,2,13,1,35.98,28
19184,2020-06-21,27,46,4298,9.1,1,1,2,1,5,2013-07-01,2013-10-24,779411,3,2013,2,3,1,53.8,14.8
56228,2021-01-13,42,396,1333,0.9,2,1,1,0,5,2017-09-01,2018-01-03,779412,3,2017,2,31,1,55,51
21583,2020-07-04,7,166,4713,14.78,2,1,1,0,5,2014-12-01,2015-02-16,779415,2,2014,2.5,20,1,23.18,11.3
23330,2021-05-19,46,146,4992,7.61,1,7,1,0,5,2016-08-01,2021-01-19,779411,1,2017,2,13,1,40.8,24.38
10818,2021-01-18,8,14,971,4.34,1,1,1,0,5,2017-06-01,2017-08-18,779412,2,2017,1.6,3,1,15.08,8.7
38926,2020-11-07,8,32,35,5.23,2,4,1,0,7,2018-05-01,2018-07-20,779412,2,2017,2,31,1,33.89,25.8
57625,2021-05-28,45,131,10318,5.35,1,8,1,0,5,2017-12-01,2018-01-31,779415,3,2015,2.5,3,1,32.5,28.88
56930,2021-04-22,5,67,10218,13.31,6,1,1,1,5,2014-09-01,2014-10-27,779416,2,2014,2,3,1,17.89,6.5
5682,2020-03-23,20,179,2035,11.74,2,1,2,2,5,2009-02-01,2009-06-23,779412,3,2008,3,15,1,114.8,18.3
39568,2020-04-09,26,1048,7508,2.88,1,17,1,0,5,2018-01-01,2018-05-18,779413,1,2017,1,18,2,20.18,8.68
29393,2020-09-29,5,148,438,12.32,4,7,2,0,5,2013-11-01,2013-12-20,779416,2,2014,1.4,3,1,15.99,5.6
59684,2020-10-09,11,63,10549,11,1,1,1,1,5,2013-03-01,2013-05-30,779412,2,2013,1.8,2,1,29.1,13.18
43575,2021-01-17,80,609,8189,9.96,2,1,2,1,5,2014-08-01,2015-01-22,779416,3,2014,2,3,1,31.58,13.8
37837,2021-05-22,8,11,7231,4.12,2,3,1,1,5,2017-09-01,2017-11-01,779412,2,2017,1.4,16,1,21.19,12.88
31708,2021-05-21,30,499,6311,10.23,6,1,2,1,5,2011-11-01,2012-07-04,779418,2,2011,2,23,1,28.8,5.98
10102,2020-07-30,12,92,196,1.2,1,8,4,0,5,2019-05-01,2019-05-21,,,2018,1.5,11,1,18.98,18.68
51898,2021-07-12,13,18,9475,9.93,4,15,2,0,5,2010-04-01,2010-06-11,779416,2,2009,1.6,3,1,13.29,2.2
68333,2020-09-05,18,33,11860,10.37,6,1,2,1,5,2011-09-01,2012-03-07,779412,2,2011,2,3,1,38.3,8.2
18222,2020-09-13,3,133,1298,8.02,1,7,1,1,5,2015-01-01,2015-03-24,779416,2,2013,1.5,3,1,18.98,9
40311,2020-04-11,8,14,7667,6.53,5,10,2,0,5,2012-06-01,2012-08-07,779412,2,2012,1.4,31,1,17.78,7
22951,2020-10-14,8,208,1170,6.73,1,1,1,0,5,2015-03-01,2015-05-08,779412,2,2015,1.4,31,1,16.59,8.98
28821,2020-10-15,18,33,5873,10.43,5,1,2,1,5,2010-10-01,2010-11-10,779412,2,2010,2.5,3,1,40.8,8.98
18022,2020-07-27,81,350,4072,4.09,1,1,1,1,7,2015-07-01,2015-08-20,779413,1,2015,1.5,6,1,5.38,3.3
23709,2021-01-17,13,30,5041,2.16,1,1,4,0,5,2019-03-01,2019-07-02,779416,2,2019,1.3,3,1,11.99,8.2
62913,2020-09-19,5,375,11089,10,6,1,2,1,7,2008-11-01,2012-03-02,779416,3,2009,3.6,3,1,51.9,10.88
58850,2021-05-19,7,166,10462,8.49,1,1,2,1,5,2011-07-01,2011-08-04,779415,2,2011,2.5,5,1,26.48,8
67371,2020-10-18,23,569,11747,16.58,6,1,1,0,7,2013-01-01,2013-11-26,779419,3,2013,3,3,1,33.38,9.6
5244,2021-03-25,8,208,1980,11.57,1,3,2,1,5,2012-06-01,2012-06-21,779412,2,2012,2,23,1,23.58,9.38
43825,2021-04-17,20,334,700,7.23,1,1,2,0,5,2014-10-01,2015-06-09,779412,3,2013,5.5,15,1,229.8,148
72066,2020-08-25,11,63,12415,8.54,3,1,2,1,5,2010-02-01,2010-03-24,779412,2,2010,2,2,1,36.98,11.8
15246,2020-05-06,14,851,3619,9.08,1,3,2,0,5,2014-02-01,2014-04-21,779413,1,2012,1.3,6,1,5.88,2.3
14955,2021-05-22,20,118,146,5.2,2,1,1,0,5,2018-03-01,2018-04-08,779412,2,2018,2,19,1,44.7,33.98
13402,2021-06-24,18,25,3330,4.62,1,7,1,0,5,2015-11-01,2016-03-01,779412,3,2016,2,13,1,39.8,24.5
32671,2020-06-03,2,349,6482,8.23,1,1,1,0,5,2017-11-01,2017-12-08,779415,2,2016,1.5,2,1,8.58,5.88
14753,2021-06-22,42,845,3549,7.51,1,1,1,0,2,2014-12-01,2015-02-16,779412,3,,2.7,7,1,72.6,45.6
34774,2020-09-21,18,175,381,12,5,1,2,0,5,2013-05-01,2013-06-28,779412,2,2013,2,13,1,49.46,19.5
65880,2020-06-27,3,137,11539,14.34,4,4,3,0,5,2007-11-01,2008-01-17,779416,2,2007,2,17,1,15.38,1.98
13631,2020-04-12,45,642,3391,0.97,1,3,1,0,5,2018-06-01,2018-09-12,779415,3,2016,2,3,1,39,38.5
14773,2021-01-09,11,15,674,7.53,1,1,2,1,5,2012-06-01,2012-09-07,779412,2,2012,2.5,2,1,47.26,18.5
36736,2021-07-11,20,95,807,13.7,2,5,2,4,5,2011-03-01,2013-06-27,779412,2,2010,3,15,1,67.5,15.98
26022,2020-08-11,2,498,5387,0.75,1,1,4,1,7,2020-03-01,2020-06-10,,,2019,2.5,25,2,80.5,114.88
52196,2020-12-06,18,175,296,5.04,1,12,1,1,5,2018-04-01,2018-05-14,,,2018,2,13,1,43.69,35.98
70530,2020-09-28,3,426,12154,5.79,5,17,1,0,7,2017-05-01,2017-07-26,,,2017,2.3,3,1,42.28,24.5799
12084,2020-10-19,3,137,452,7.52,5,23,1,1,5,2014-01-01,2014-02-13,779416,2,2013,1.8,17,1,10.98,4.5
39107,2020-07-03,52,184,265,2.61,1,4,1,0,5,2018-01-01,2018-07-10,779413,1,2017,1.5,3,1,10.68,5.6
7706,2021-05-10,8,101,1292,8.08,6,1,1,0,5,2014-01-01,2014-04-04,779412,2,2013,1.8,16,1,21.98,10.3
59131,2020-09-12,20,255,647,9.03,2,1,1,2,7,2016-08-01,2017-02-07,779412,3,2017,3,15,1,54.88,36.8
30140,2020-09-10,12,92,263,8.02,2,1,1,2,5,2017-07-01,2017-08-24,779415,2,2016,2,11,1,18.98,15
4342,2020-09-14,5,159,565,5.21,1,18,1,0,5,2016-09-01,2016-11-18,779416,2,2016,1.5,3,1,12.69,6.18
29130,2021-05-09,8,39,434,9.85,1,1,2,0,5,2012-04-01,2012-06-06,779412,2,2012,1.8,3,1,27.18,8.8
